5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,6.000000000000000000e+03,6.500000000000000000e+03,7.000000000000000000e+03,7.500000000000000000e+03,8.000000000000000000e+03,8.500000000000000000e+03,9.000000000000000000e+03,9.500000000000000000e+03,1.000000000000000000e+04,1.050000000000000000e+04,1.100000000000000000e+04,1.150000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.750000000000000000e+04,1.800000000000000000e+04,1.850000000000000000e+04,1.900000000000000000e+04,1.950000000000000000e+04,2.000000000000000000e+04
6.700000000000000000e+01,6.100000000000000000e+01,6.700000000000000000e+01,6.250000000000000000e+01,6.460000000000000853e+01,6.183333333333332860e+01,6.685714285714286120e+01,6.250000000000000000e+01,6.477777777777777146e+01,6.550000000000000000e+01,6.481818181818181301e+01,6.316666666666667140e+01,6.576923076923077360e+01,6.571428571428570820e+01,6.746666666666666856e+01,6.400000000000000000e+01,6.305882352941176805e+01,6.422222222222222854e+01,6.452631578947368496e+01,6.620000000000000284e+01,6.557142857142856940e+01,6.509090909090909349e+01,6.569565217391304657e+01,6.645833333333332860e+01,6.531999999999999318e+01,6.461538461538461320e+01,6.637037037037036669e+01,6.407142857142856940e+01,6.586206896551723844e+01,6.529999999999999716e+01,6.500000000000000000e+01,6.543750000000000000e+01,6.603030303030303116e+01,6.650000000000000000e+01,6.491428571428571104e+01,6.538888888888888573e+01,6.572972972972972627e+01,6.505263157894736992e+01,6.525641025641026260e+01,6.552500000000000568e+01
2.464129999999999932e-01,4.062569999999999792e-01,5.554810000000000025e-01,7.470839999999999703e-01,9.019930000000000447e-01,1.148538000000000059e+00,1.319439999999999946e+00,1.458784000000000081e+00,1.652508000000000088e+00,1.921334000000000097e+00,1.881497999999999893e+00,2.198096000000000050e+00,2.284794000000000214e+00,2.538346000000000213e+00,2.605312000000000072e+00,2.861775000000000180e+00,2.936907000000000156e+00,3.179149999999999920e+00,3.306934000000000040e+00,3.630024999999999835e+00,3.794348999999999972e+00,4.065601000000000020e+00,4.037951999999999764e+00,4.175741000000000369e+00,4.532074999999999854e+00,4.518131000000000341e+00,4.826797000000000004e+00,5.199990999999999808e+00,5.119868999999999559e+00,5.603462000000000387e+00,5.663523999999999781e+00,5.629844000000000293e+00,5.867453000000000252e+00,6.082270000000000287e+00,6.390880000000000116e+00,6.338913999999999938e+00,6.786885999999999974e+00,7.042253999999999792e+00,7.258505999999999680e+00,7.384246000000000087e+00
5.900000000000000000e+01,6.500000000000000000e+01,7.533333333333332860e+01,7.750000000000000000e+01,8.379999999999999716e+01,8.566666666666667140e+01,8.571428571428570820e+01,8.687500000000000000e+01,8.788888888888889994e+01,8.770000000000000284e+01,8.863636363636364024e+01,8.866666666666667140e+01,8.892307692307693401e+01,8.828571428571429180e+01,9.093333333333333712e+01,8.987500000000000000e+01,9.047058823529411598e+01,9.227777777777778567e+01,9.178947368421052033e+01,9.184999999999999432e+01,9.223809523809524080e+01,9.250000000000000000e+01,9.204347826086956275e+01,9.300000000000000000e+01,9.280000000000001137e+01,9.350000000000000000e+01,9.422222222222221433e+01,9.367857142857143060e+01,9.355172413793103203e+01,9.306666666666666288e+01,9.470967741935484696e+01,9.490625000000000000e+01,9.463636363636364024e+01,9.426470588235294201e+01,9.428571428571427759e+01,9.369444444444444287e+01,9.451351351351351582e+01,9.523684210526315042e+01,9.438461538461538680e+01,9.519999999999998863e+01
1.560300000000000055e-02,0.000000000000000000e+00,1.562299999999999973e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562600000000000100e-02,1.562500000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.565199999999999925e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562799999999999953e-02,0.000000000000000000e+00,1.562699999999999853e-02,1.563300000000000106e-02,1.562600000000000100e-02,1.563000000000000153e-02,1.562699999999999853e-02,1.562699999999999853e-02,1.560899999999999961e-02,1.562799999999999953e-02,3.125200000000000200e-02,1.564400000000000165e-02,1.563300000000000106e-02,1.562900000000000053e-02,1.566299999999999984e-02,2.678099999999999925e-02,3.124800000000000147e-02,3.125000000000000000e-02,3.122300000000000075e-02,3.125399999999999706e-02,3.124599999999999947e-02,3.127800000000000025e-02,3.126000000000000306e-02,3.124800000000000147e-02,4.687399999999999900e-02,4.687299999999999800e-02
6.900000000000000000e+01,8.100000000000000000e+01,8.866666666666667140e+01,8.825000000000000000e+01,8.920000000000000284e+01,9.050000000000000000e+01,9.157142857142856940e+01,9.175000000000000000e+01,9.311111111111111427e+01,9.250000000000000000e+01,9.445454545454545325e+01,9.325000000000000000e+01,9.453846153846153300e+01,9.435714285714286120e+01,9.446666666666666856e+01,9.512500000000000000e+01,9.511764705882353610e+01,9.538888888888888573e+01,9.473684210526315042e+01,9.550000000000000000e+01,9.566666666666667140e+01,9.486363636363635976e+01,9.669565217391303236e+01,9.508333333333332860e+01,9.607999999999999829e+01,9.638461538461538680e+01,9.559259259259259522e+01,9.560714285714286120e+01,9.606896551724138078e+01,9.600000000000000000e+01,9.600000000000000000e+01,9.684375000000000000e+01,9.633333333333334281e+01,9.620588235294117396e+01,9.668571428571428328e+01,9.633333333333334281e+01,9.708108108108108070e+01,9.692105263157895934e+01,9.689743589743589780e+01,9.717499999999999716e+01
1.562900000000000053e-02,4.712100000000000316e-02,7.809399999999999675e-02,1.250020000000000020e-01,1.718989999999999962e-01,1.875259999999999982e-01,2.487360000000000126e-01,2.812629999999999852e-01,3.281319999999999792e-01,3.961990000000000234e-01,4.375040000000000040e-01,5.128489999999999993e-01,5.782920000000000282e-01,6.250360000000000360e-01,6.956409999999999538e-01,7.564279999999999893e-01,8.438780000000000170e-01,9.115370000000000417e-01,1.000191999999999970e+00,1.068016999999999994e+00,1.152730000000000032e+00,1.250134999999999996e+00,1.345518999999999910e+00,1.402587999999999946e+00,1.494269999999999987e+00,1.609531999999999963e+00,1.714490999999999987e+00,1.798445999999999989e+00,1.912209999999999965e+00,2.013133999999999979e+00,2.141484999999999861e+00,2.234674000000000049e+00,2.348812000000000122e+00,2.438241999999999798e+00,2.532035000000000036e+00,2.682344000000000062e+00,2.736098000000000141e+00,2.840367000000000086e+00,3.009453999999999851e+00,3.105923000000000211e+00
5.400000000000000000e+01,6.800000000000000000e+01,7.233333333333334281e+01,7.250000000000000000e+01,7.420000000000000284e+01,7.400000000000000000e+01,7.500000000000000000e+01,7.925000000000000000e+01,7.966666666666665719e+01,7.900000000000000000e+01,7.945454545454545325e+01,8.083333333333332860e+01,8.053846153846153300e+01,8.085714285714286120e+01,8.500000000000000000e+01,8.200000000000000000e+01,8.311764705882353610e+01,8.316666666666667140e+01,8.378947368421052033e+01,8.529999999999999716e+01,8.500000000000000000e+01,8.472727272727273373e+01,8.543478260869564167e+01,8.508333333333332860e+01,8.487999999999999545e+01,8.696153846153845279e+01,8.674074074074073337e+01,8.642857142857143060e+01,8.662068965517241281e+01,8.650000000000000000e+01,8.677419354838710319e+01,8.603125000000000000e+01,8.833333333333332860e+01,8.776470588235294201e+01,8.797142857142856087e+01,8.783333333333332860e+01,8.791891891891891930e+01,8.736842105263158942e+01,8.897435897435896379e+01,8.812500000000000000e+01
1.562400000000000073e-02,0.000000000000000000e+00,1.562600000000000100e-02,0.000000000000000000e+00,1.562600000000000100e-02,0.000000000000000000e+00,1.563099999999999906e-02,1.562000000000000020e-02,1.562400000000000073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562600000000000100e-02,1.561899999999999920e-02,2.244200000000000014e-02,1.802099999999999883e-02,1.779800000000000132e-02,1.562799999999999953e-02,1.562500000000000000e-02,1.561700000000000067e-02,1.562900000000000053e-02,1.562699999999999853e-02,3.124899999999999900e-02,3.124899999999999900e-02,1.562799999999999953e-02,1.562000000000000020e-02,3.125100000000000100e-02,3.124899999999999900e-02,3.125000000000000000e-02,3.126099999999999712e-02,1.565899999999999931e-02,3.125100000000000100e-02,3.124899999999999900e-02,3.125100000000000100e-02,3.124899999999999900e-02,4.687399999999999900e-02,3.125100000000000100e-02,3.125100000000000100e-02,4.687500000000000000e-02,3.125100000000000100e-02
6.000000000000000000e+01,7.450000000000000000e+01,7.533333333333332860e+01,7.950000000000000000e+01,8.459999999999999432e+01,8.350000000000000000e+01,8.185714285714286120e+01,8.512500000000000000e+01,8.655555555555555713e+01,8.720000000000000284e+01,8.727272727272726627e+01,8.691666666666665719e+01,8.792307692307691980e+01,8.871428571428570820e+01,8.933333333333332860e+01,8.850000000000000000e+01,8.994117647058823195e+01,8.950000000000000000e+01,9.000000000000000000e+01,9.079999999999999716e+01,9.133333333333332860e+01,9.095454545454545325e+01,9.073913043478260931e+01,9.212500000000000000e+01,9.132000000000000739e+01,9.273076923076922640e+01,9.200000000000000000e+01,9.275000000000000000e+01,9.237931034482758719e+01,9.290000000000000568e+01,9.296774193548387188e+01,9.284375000000000000e+01,9.260606060606060908e+01,9.326470588235294201e+01,9.322857142857142776e+01,9.347222222222222854e+01,9.310810810810811233e+01,9.360526315789473983e+01,9.338461538461538680e+01,9.337500000000000000e+01
