5.000000000000000000e+02,1.000000000000000000e+03,1.500000000000000000e+03,2.000000000000000000e+03,2.500000000000000000e+03,3.000000000000000000e+03,3.500000000000000000e+03,4.000000000000000000e+03,4.500000000000000000e+03,5.000000000000000000e+03,5.500000000000000000e+03,6.000000000000000000e+03,6.500000000000000000e+03,7.000000000000000000e+03,7.500000000000000000e+03,8.000000000000000000e+03,8.500000000000000000e+03,9.000000000000000000e+03,9.500000000000000000e+03,1.000000000000000000e+04,1.050000000000000000e+04,1.100000000000000000e+04,1.150000000000000000e+04,1.200000000000000000e+04,1.250000000000000000e+04,1.300000000000000000e+04,1.350000000000000000e+04,1.400000000000000000e+04,1.450000000000000000e+04,1.500000000000000000e+04,1.550000000000000000e+04,1.600000000000000000e+04,1.650000000000000000e+04,1.700000000000000000e+04,1.750000000000000000e+04,1.800000000000000000e+04,1.850000000000000000e+04,1.900000000000000000e+04,1.950000000000000000e+04,2.000000000000000000e+04,2.050000000000000000e+04,2.100000000000000000e+04,2.150000000000000000e+04,2.200000000000000000e+04,2.250000000000000000e+04,2.300000000000000000e+04,2.350000000000000000e+04,2.400000000000000000e+04,2.450000000000000000e+04,2.500000000000000000e+04,2.550000000000000000e+04,2.600000000000000000e+04,2.650000000000000000e+04,2.700000000000000000e+04,2.750000000000000000e+04,2.800000000000000000e+04,2.850000000000000000e+04,2.900000000000000000e+04,2.950000000000000000e+04,3.000000000000000000e+04
7.800000000000000000e+01,8.000000000000000000e+01,8.400000000000000000e+01,7.725000000000000000e+01,7.980000000000001137e+01,8.300000000000000000e+01,8.057142857142856940e+01,8.225000000000000000e+01,7.911111111111111427e+01,7.990000000000000568e+01,8.127272727272728048e+01,8.000000000000000000e+01,8.107692307692308020e+01,8.114285714285713880e+01,7.953333333333333144e+01,8.162500000000000000e+01,8.035294117647059409e+01,7.877777777777778567e+01,8.026315789473684958e+01,8.269999999999998863e+01,8.190476190476189799e+01,8.104545454545454675e+01,7.982608695652173481e+01,8.162500000000000000e+01,8.167999999999999261e+01,8.092307692307691980e+01,8.129629629629630472e+01,8.042857142857143060e+01,8.148275862068965125e+01,8.093333333333333712e+01,8.061290322580644840e+01,8.250000000000000000e+01,8.127272727272728048e+01,8.073529411764705799e+01,8.040000000000000568e+01,8.072222222222221433e+01,8.070270270270269464e+01,7.936842105263157521e+01,8.120512820512820440e+01,8.157500000000000284e+01,8.119512195121951947e+01,8.121428571428572241e+01,8.137209302325581461e+01,8.113636363636364024e+01,8.011111111111111427e+01,8.106521739130434412e+01,8.048936170212766683e+01,8.066666666666665719e+01,8.132653061224489477e+01,8.229999999999999716e+01,8.058823529411765207e+01,8.113461538461538680e+01,8.194339622641510346e+01,8.064814814814815236e+01,8.252727272727273089e+01,8.142857142857143060e+01,8.071929824561404132e+01,8.117241379310344485e+01,8.061016949152542566e+01,8.131666666666667709e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.560399999999999981e-02,1.562699999999999853e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.565199999999999925e-02,0.000000000000000000e+00,1.563600000000000059e-02,1.562699999999999853e-02,3.124700000000000047e-02,1.562900000000000053e-02,3.124700000000000047e-02,3.124899999999999900e-02,1.562900000000000053e-02,1.566299999999999984e-02,3.124499999999999847e-02,3.121499999999999969e-02,3.125100000000000100e-02,3.125100000000000100e-02,4.687500000000000000e-02,3.125100000000000100e-02,3.125000000000000000e-02,4.687500000000000000e-02,4.687600000000000100e-02,4.687500000000000000e-02,4.691200000000000231e-02,4.683799999999999769e-02,4.687299999999999800e-02,4.687600000000000100e-02,6.250000000000000000e-02,6.250400000000000400e-02,4.687199999999999700e-02,6.250300000000000300e-02,6.249799999999999800e-02,6.250100000000000100e-02,6.249899999999999900e-02,6.250100000000000100e-02,7.812600000000000100e-02,6.250100000000000100e-02,6.249899999999999900e-02,7.820799999999999974e-02,6.250000000000000000e-02,7.812700000000000200e-02,9.758400000000000407e-02,8.519400000000000583e-02,7.812800000000000300e-02,7.812600000000000100e-02,9.374899999999999900e-02,9.375100000000000100e-02,9.375000000000000000e-02,7.812299999999999800e-02,7.812500000000000000e-02,7.812399999999999900e-02,9.375200000000000200e-02,9.375200000000000200e-02,1.031409999999999966e-01,1.250380000000000102e-01,1.093380000000000046e-01,1.093760000000000010e-01
8.200000000000000000e+01,7.950000000000000000e+01,7.833333333333332860e+01,8.325000000000000000e+01,8.080000000000001137e+01,8.050000000000000000e+01,7.771428571428570820e+01,8.012500000000000000e+01,7.977777777777778567e+01,8.250000000000000000e+01,8.190909090909090651e+01,8.166666666666667140e+01,7.992307692307691980e+01,8.028571428571427759e+01,7.953333333333333144e+01,8.162500000000000000e+01,8.017647058823528994e+01,8.205555555555555713e+01,7.968421052631579471e+01,8.010000000000000853e+01,8.100000000000000000e+01,8.031818181818182723e+01,8.047826086956521863e+01,8.020833333333334281e+01,8.084000000000000341e+01,8.184615384615383959e+01,7.814814814814813815e+01,8.146428571428570820e+01,8.158620689655172953e+01,8.236666666666666003e+01,8.093548387096774377e+01,8.040625000000000000e+01,8.078787878787878185e+01,8.079411764705882604e+01,8.091428571428571104e+01,8.019444444444444287e+01,8.102702702702703164e+01,8.052631578947368496e+01,8.123076923076922640e+01,8.200000000000000000e+01,7.970731707317074211e+01,8.123809523809524080e+01,8.120930232558140460e+01,8.002272727272726627e+01,8.133333333333332860e+01,8.117391304347826519e+01,8.165957446808511122e+01,8.068750000000000000e+01,8.151020408163265074e+01,8.054000000000000625e+01,8.084313725490196134e+01,8.113461538461538680e+01,8.135849056603773022e+01,8.094444444444444287e+01,8.007272727272727764e+01,8.087500000000000000e+01,8.219298245614035636e+01,8.134482758620688969e+01,8.069491525423728717e+01,8.104999999999999716e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.562600000000000100e-02,1.562200000000000047e-02,1.562600000000000100e-02,1.562400000000000073e-02,0.000000000000000000e+00,1.562500000000000000e-02,0.000000000000000000e+00,1.562699999999999853e-02,1.564499999999999919e-02,1.562500000000000000e-02,0.000000000000000000e+00,1.562900000000000053e-02,1.563099999999999906e-02,1.563099999999999906e-02,1.562600000000000100e-02,1.563000000000000153e-02,1.562200000000000047e-02,3.126000000000000306e-02,1.565400000000000125e-02,1.562799999999999953e-02,3.125100000000000100e-02,3.125000000000000000e-02,1.562900000000000053e-02,3.125000000000000000e-02,3.125100000000000100e-02,3.125599999999999906e-02,3.121700000000000169e-02,3.125100000000000100e-02,1.562900000000000053e-02,3.125100000000000100e-02,4.687600000000000100e-02,3.125499999999999806e-02,4.687199999999999700e-02,3.122300000000000075e-02,6.250100000000000100e-02,3.125000000000000000e-02,6.249799999999999800e-02,4.687399999999999900e-02,4.687500000000000000e-02,4.687299999999999800e-02,4.687399999999999900e-02,4.687500000000000000e-02,6.249799999999999800e-02,4.687600000000000100e-02,6.249799999999999800e-02,6.250300000000000300e-02,6.249799999999999800e-02,6.250000000000000000e-02,6.249799999999999800e-02,1.093760000000000010e-01,7.812399999999999900e-02,7.809199999999999475e-02,7.809000000000000663e-02,1.094669999999999949e-01,7.808900000000000563e-02,6.249799999999999800e-02
7.400000000000000000e+01,7.000000000000000000e+01,7.566666666666667140e+01,8.075000000000000000e+01,7.700000000000000000e+01,7.416666666666667140e+01,7.814285714285715301e+01,7.825000000000000000e+01,7.533333333333332860e+01,7.860000000000000853e+01,7.563636363636364024e+01,7.941666666666667140e+01,7.923076923076922640e+01,7.778571428571427759e+01,7.926666666666666572e+01,7.800000000000000000e+01,7.811764705882352189e+01,7.800000000000000000e+01,7.736842105263157521e+01,7.795000000000000284e+01,7.728571428571429180e+01,7.795454545454545325e+01,7.634782608695653039e+01,7.820833333333332860e+01,7.768000000000000682e+01,7.734615384615383959e+01,7.866666666666665719e+01,7.882142857142856940e+01,7.886206896551723844e+01,7.803333333333333144e+01,7.661290322580644840e+01,7.803125000000000000e+01,7.772727272727271952e+01,7.826470588235294201e+01,7.708571428571428896e+01,7.750000000000000000e+01,7.786486486486487024e+01,7.668421052631579471e+01,7.787179487179487580e+01,7.887500000000000000e+01,7.939024390243902474e+01,7.740476190476191221e+01,7.679069767441860961e+01,7.772727272727271952e+01,7.666666666666667140e+01,7.804347826086956275e+01,7.804255319148936110e+01,7.800000000000000000e+01,7.759183673469387088e+01,7.828000000000000114e+01,7.809803921568627061e+01,7.803846153846153300e+01,7.775471698113207708e+01,7.722222222222222854e+01,7.721818181818181870e+01,7.814285714285715301e+01,7.805263157894736992e+01,7.887931034482758719e+01,7.822033898305085131e+01,7.879999999999999716e+01
0.000000000000000000e+00,1.562500000000000000e-02,1.562400000000000073e-02,3.124899999999999900e-02,4.687500000000000000e-02,6.250000000000000000e-02,9.374699999999999700e-02,1.093800000000000050e-01,1.718780000000000030e-01,1.875149999999999872e-01,2.617249999999999854e-01,2.656299999999999772e-01,3.906339999999999812e-01,4.218819999999999792e-01,4.845880000000000187e-01,6.421139999999999626e-01,6.414459999999999607e-01,6.713789999999999480e-01,7.881519999999999637e-01,9.374860000000000415e-01,8.603279999999999816e-01,1.225483000000000100e+00,1.245216000000000101e+00,1.391304000000000096e+00,1.365674000000000055e+00,1.628919000000000006e+00,1.777112000000000025e+00,1.813878000000000101e+00,1.955076000000000036e+00,2.016179999999999861e+00,2.217753999999999781e+00,2.314357999999999915e+00,2.617999999999999883e+00,2.952704999999999913e+00,2.929931999999999981e+00,3.006959999999999855e+00,3.131476999999999844e+00,3.226538000000000128e+00,3.208734000000000197e+00,3.410814999999999930e+00,3.802140000000000075e+00,3.762558999999999987e+00,4.392933000000000199e+00,4.624380999999999631e+00,4.648010000000000197e+00,4.639685000000000059e+00,5.283749000000000251e+00,5.483505000000000074e+00,5.038486999999999938e+00,5.514791999999999916e+00,6.026435000000000208e+00,6.341136999999999802e+00,6.709642999999999802e+00,6.164771000000000001e+00,6.717277000000000164e+00,6.607687999999999562e+00,7.766207999999999778e+00,7.582866000000000106e+00,7.881281000000000425e+00,7.859849999999999781e+00
7.100000000000000000e+01,7.050000000000000000e+01,7.466666666666667140e+01,7.350000000000000000e+01,6.939999999999999147e+01,7.283333333333334281e+01,7.228571428571429180e+01,6.850000000000000000e+01,7.366666666666667140e+01,7.129999999999999716e+01,7.263636363636362603e+01,6.941666666666667140e+01,7.215384615384616041e+01,7.185714285714284699e+01,7.159999999999999432e+01,7.168750000000000000e+01,7.164705882352940591e+01,6.988888888888888573e+01,7.189473684210526017e+01,7.300000000000000000e+01,7.157142857142856940e+01,7.277272727272728048e+01,7.173913043478260931e+01,7.225000000000000000e+01,7.131999999999999318e+01,7.219230769230769340e+01,7.185185185185186185e+01,6.975000000000000000e+01,7.200000000000000000e+01,7.279999999999999716e+01,7.209677419354838435e+01,7.090625000000000000e+01,7.209090909090909349e+01,7.188235294117647811e+01,7.191428571428572525e+01,7.083333333333334281e+01,7.254054054054054745e+01,7.071052631578947967e+01,7.205128205128204399e+01,7.225000000000000000e+01,7.202439024390243105e+01,7.233333333333334281e+01,7.179069767441859540e+01,7.209090909090909349e+01,7.088888888888888573e+01,7.267391304347825098e+01,7.219148936170213915e+01,7.322916666666667140e+01,7.197959183673468431e+01,7.106000000000000227e+01,7.164705882352940591e+01,7.282692307692308020e+01,7.179245283018867951e+01,7.079629629629630472e+01,7.107272727272727764e+01,7.255357142857143060e+01,7.259649122807016397e+01,7.184482758620688969e+01,7.145762711864406924e+01,7.236666666666667425e+01
0.000000000000000000e+00,1.560699999999999935e-02,0.000000000000000000e+00,1.562799999999999953e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.562299999999999973e-02,1.562400000000000073e-02,1.562600000000000100e-02,3.125100000000000100e-02,1.562500000000000000e-02,1.562600000000000100e-02,3.125000000000000000e-02,1.562699999999999853e-02,3.124800000000000147e-02,3.124899999999999900e-02,1.562900000000000053e-02,1.562400000000000073e-02,1.562699999999999853e-02,1.562799999999999953e-02,3.121900000000000022e-02,3.125000000000000000e-02,3.125399999999999706e-02,3.123599999999999988e-02,4.719600000000000184e-02,3.172300000000000120e-02,4.687700000000000200e-02,4.688699999999999812e-02,4.687500000000000000e-02,4.687899999999999706e-02,4.687299999999999800e-02,5.014899999999999913e-02,4.687399999999999900e-02,6.246899999999999675e-02,4.690500000000000225e-02,6.250300000000000300e-02,6.250100000000000100e-02,6.249899999999999900e-02,6.250400000000000400e-02,6.250100000000000100e-02,6.241599999999999926e-02,6.249600000000000294e-02,6.798400000000000276e-02,7.812800000000000300e-02,7.812700000000000200e-02,6.250300000000000300e-02,6.250400000000000400e-02,7.812099999999999600e-02,7.812700000000000200e-02,7.812800000000000300e-02,9.375500000000000500e-02,7.812199999999999700e-02,8.676499999999999491e-02,9.376199999999999812e-02,9.832000000000000461e-02,7.816299999999999637e-02,9.374899999999999900e-02,9.375600000000000600e-02,9.378599999999999437e-02,9.371599999999999375e-02
8.000000000000000000e+01,7.650000000000000000e+01,7.800000000000000000e+01,8.050000000000000000e+01,7.879999999999999716e+01,7.850000000000000000e+01,7.871428571428570820e+01,8.062500000000000000e+01,8.033333333333332860e+01,8.100000000000000000e+01,8.018181818181817277e+01,8.075000000000000000e+01,8.023076923076922640e+01,8.057142857142856940e+01,7.940000000000000568e+01,7.925000000000000000e+01,7.847058823529411598e+01,8.033333333333332860e+01,8.078947368421052033e+01,8.050000000000000000e+01,8.028571428571427759e+01,8.009090909090909349e+01,7.965217391304348382e+01,8.000000000000000000e+01,8.120000000000000284e+01,7.903846153846153300e+01,7.907407407407407618e+01,8.142857142857143060e+01,7.989655172413793593e+01,8.020000000000000284e+01,7.948387096774193594e+01,7.950000000000000000e+01,8.072727272727271952e+01,8.055882352941175384e+01,8.148571428571428044e+01,7.966666666666665719e+01,7.989189189189190188e+01,7.915789473684210975e+01,8.115384615384616041e+01,8.042499999999999716e+01,8.097560975609756895e+01,8.073809523809524080e+01,8.141860465116279499e+01,7.920454545454545325e+01,7.982222222222222285e+01,8.030434782608695343e+01,8.023404255319148604e+01,7.983333333333332860e+01,8.022448979591835894e+01,8.050000000000000000e+01,8.082352941176471006e+01,8.082692307692308020e+01,7.954716981132075659e+01,8.035185185185184764e+01,7.970909090909090366e+01,8.067857142857143060e+01,8.035087719298246611e+01,7.993103448275861922e+01,8.003389830508474745e+01,8.083333333333332860e+01
